hidden_layers,batch_size,learning_rate,dropout_rate,weight_decay,activation,val_loss,train_loss,n_epochs,test_mse,test_rmse,test_mae,test_r2
"[128, 64, 32]",8,0.001,0.4,0.0001,relu,0.07529484119731933,0.29775094903177685,11,102.75817025387067,10.136970467248618,6.575592333453706,0.8621851420203204
"[128, 64, 32]",8,0.001,0.4,0.0001,tanh,0.07898238231427968,0.18999701481135117,62,151.85481976968964,12.322938763529162,8.786292317867762,0.7963388179413275
"[128, 64, 32]",8,0.0005,0.2,0.0,relu,0.06488735519815236,0.20919844117902575,43,101.67136510764216,10.083221960645425,7.12430153355163,0.8636427185469269
"[128, 64, 32]",8,0.0005,0.2,0.0,tanh,0.052086150157265365,0.1281285217948376,156,123.95089269165146,11.133323524071843,8.000982325129113,0.8337623701302622
"[128, 64, 32]",8,0.0005,0.2,1e-05,relu,0.060345503472490236,0.2264365144665279,50,87.85655010776786,9.373182496237224,6.652398934151348,0.8821705568932067
"[128, 64, 32]",8,0.0005,0.2,1e-05,tanh,0.0661867133458145,0.17508064973212423,102,187.10078470646337,13.678478888621475,10.376751124119787,0.7490684389523121
"[128, 64, 32]",8,0.0005,0.2,0.0001,relu,0.05968983395723626,0.1855187401885078,67,102.61542530618429,10.129927211297439,7.6272595195012025,0.8623765854320132
"[128, 64, 32]",8,0.0005,0.2,0.0001,tanh,0.056331420433707535,0.20870372601267365,83,112.87846942023013,10.62442795731752,7.65775598366819,0.8486122301158174
"[128, 64, 32]",8,0.0005,0.3,0.0,relu,0.07275134167866781,0.2924201720586372,64,121.32065445553587,11.01456555909201,7.692523889457514,0.8372899330293236
"[128, 64, 32]",8,0.0005,0.3,0.0,tanh,0.06891956715844572,0.196068558368891,119,126.0796999783549,11.228521718300895,7.9272767419071855,0.8309073049499625
"[128, 64, 32]",8,0.0005,0.3,1e-05,relu,0.07229252281831577,0.23923489912634804,49,104.56366255023458,10.22563751314482,7.223990825056971,0.8597636930611567
"[128, 64, 32]",8,0.0005,0.3,1e-05,tanh,0.07473384670447558,0.17938150663579266,78,152.10130272833922,12.332935689783646,8.813497386970226,0.796008245551251
"[128, 64, 32]",8,0.0005,0.3,0.0001,relu,0.07171172084053978,0.2571830590447736,38,126.87908381575551,11.264061603868983,7.63322441229835,0.8298352055757673
"[128, 64, 32]",8,0.0005,0.3,0.0001,tanh,0.0750117088900879,0.17731108380452035,138,184.5026174760692,13.583174057489995,10.337063803521158,0.7525529895917367
"[128, 64, 32]",8,0.0005,0.4,0.0,relu,0.06999199243728071,0.2691354309873922,59,123.40114036364098,11.108606589651151,7.749976720289013,0.8344996744129444
"[128, 64, 32]",8,0.0005,0.4,0.0,tanh,0.0834837083821185,0.2088176009082605,103,150.81605552464967,12.280718852113246,8.787932014514674,0.7977319640683057
"[128, 64, 32]",8,0.0005,0.4,1e-05,relu,0.07784330379217863,0.2581563027546046,46,143.46852957338228,11.977834928457742,8.273841383473084,0.8075861512630975
"[128, 64, 32]",8,0.0005,0.4,1e-05,tanh,0.08988654240965843,0.2739378885617332,132,147.97509780315264,12.164501543555026,8.613830208120321,0.8015421349184395
"[128, 64, 32]",8,0.0005,0.4,0.0001,relu,0.07207811802800279,0.3256742277788737,93,167.06166720173798,12.925233738766119,9.586318511437403,0.7759440453019475
"[128, 64, 32]",8,0.0005,0.4,0.0001,tanh,0.0979659038130194,0.2913971629644197,65,232.2063972072601,15.238320025752842,12.133348697351439,0.688574722827101
"[128, 64, 32]",8,0.0001,0.2,0.0,relu,0.08460253541124985,0.25303243416997173,54,116.37143343786956,10.78755919742133,7.4424255307425105,0.8439276163393186
"[128, 64, 32]",8,0.0001,0.2,0.0,tanh,0.08477100438904017,0.22084833687496563,66,192.57740330092554,13.87722606650643,11.019094311814799,0.7417234325947641
"[128, 64, 32]",8,0.0001,0.2,1e-05,relu,0.08700066292658448,0.2605388068727085,33,176.8965212224506,13.300245156479281,9.031603880611161,0.762753960204414
"[128, 64, 32]",8,0.0001,0.2,1e-05,tanh,0.08336297981441021,0.2533172885222094,60,163.8196982409426,12.799206937968563,9.594713409415297,0.7802920352554734
"[128, 64, 32]",8,0.0001,0.2,0.0001,relu,0.07641736560617574,0.23462798286761558,42,137.77368322365157,11.737703490191409,8.060589254229624,0.8152238353417965
"[128, 64, 32]",8,0.0001,0.2,0.0001,tanh,0.07806257251650095,0.20790531814453148,91,203.1867829366357,14.254360137748579,10.842681442344375,0.7274945869065272
"[128, 64, 32]",8,0.0001,0.3,0.0,relu,0.07933390961261466,0.3162363999419742,37,164.3043537877679,12.81812598579714,8.508087176015668,0.7796420359883613
"[128, 64, 32]",8,0.0001,0.3,0.0,tanh,0.08862981386482716,0.28083695914773715,92,220.54174482377869,14.850647959728178,11.584645318084656,0.7042188551393077
"[128, 64, 32]",8,0.0001,0.3,1e-05,relu,0.07598350383341312,0.3362801450467299,15,156.81275709462355,12.522490051687944,9.43956611836536,0.7896894446932458
"[128, 64, 32]",8,0.0001,0.3,1e-05,tanh,0.09824702190235257,0.31803975177426186,26,214.15042773596133,14.633879449276645,11.127080127112315,0.7127906159500007
"[128, 64, 32]",8,0.0001,0.3,0.0001,relu,0.089980102784466,0.2739802727860118,34,176.01145365372872,13.266930830215733,9.146257617348198,0.7639409749301966
"[128, 64, 32]",8,0.0001,0.3,0.0001,tanh,0.08862835902255028,0.2692693193398771,79,169.49817910643742,13.019146635107749,9.43692957507941,0.7726762998634839
"[128, 64, 32]",8,0.0001,0.4,0.0,relu,0.08498299587517977,0.379191032122998,48,157.08298148586897,12.53327497048832,8.529503151755257,0.7893270313103475
"[128, 64, 32]",8,0.0001,0.4,0.0,tanh,0.10630314017180353,0.30825818915452274,66,189.6783188458349,13.772375207125128,10.248914212068057,0.7456115605310862
"[128, 64, 32]",8,0.0001,0.4,1e-05,relu,0.08607051931903698,0.3995053143728347,93,144.8868890946915,12.036896987790977,8.235071645132566,0.8056839082053393
"[128, 64, 32]",8,0.0001,0.4,1e-05,tanh,0.10779485758394003,0.2870890236799679,170,219.21509980918228,14.805914352351978,11.12284852334712,0.7059980946277529
"[128, 64, 32]",8,0.0001,0.4,0.0001,relu,0.09952574979979545,0.40077188268067343,38,159.69927109308472,12.637217695880874,8.717795869296049,0.7858181757151053
"[128, 64, 32]",8,0.0001,0.4,0.0001,tanh,0.10252531070727855,0.29890871113018386,88,241.673965187247,15.54586649843768,11.776407429607238,0.6758772260407011
"[128, 64, 32]",16,0.001,0.2,0.0,relu,0.044800186762586236,0.15453591087134555,54,88.79450842132114,9.423083806340744,6.9660111299619345,0.8809126073651657
"[128, 64, 32]",16,0.001,0.2,0.0,tanh,0.03626110451295972,0.08908762689679861,123,88.1161934788023,9.387022609901518,7.012711878008502,0.8818223343215507
"[128, 64, 32]",16,0.001,0.2,1e-05,relu,0.036817876156419516,0.10150074667762965,79,96.69678732391476,9.833452462076316,7.33498931525357,0.8703144092658206
"[128, 64, 32]",16,0.001,0.2,1e-05,tanh,0.039153938414528966,0.12414911191444844,158,88.7792456871607,9.422273912764407,6.7832015474792415,0.8809330770906922
"[128, 64, 32]",16,0.001,0.2,0.0001,relu,0.03249618108384311,0.10216001863591373,102,129.1620326096346,11.364947540997917,8.6742906144476,0.8267734124061727
"[128, 64, 32]",16,0.001,0.2,0.0001,tanh,0.04337764764204621,0.10531810985412449,119,72.82346642910196,8.53366664623724,5.836202252802961,0.9023322850268773
"[128, 64, 32]",16,0.001,0.3,0.0,relu,0.045862299390137196,0.14399465161841363,64,72.54030850532392,8.517059850988716,5.942932560961929,0.902712044309812
"[128, 64, 32]",16,0.001,0.3,0.0,tanh,0.04922600439749658,0.1469794992590323,109,126.7903671047793,11.26012287254359,8.369561870073401,0.8299541886297999
"[128, 64, 32]",16,0.001,0.3,1e-05,relu,0.044090598123148084,0.13614136073738337,89,96.49245967963257,9.823057552495179,7.451739990061105,0.8705884447533007
"[128, 64, 32]",16,0.001,0.3,1e-05,tanh,0.045851527247577906,0.1332399906241335,131,103.26579329877524,10.161977824162737,7.4147392786777955,0.8615043397282214
"[128, 64, 32]",16,0.001,0.3,0.0001,relu,0.05054205283522606,0.17765584826702252,80,72.3067798348362,8.50333933433426,6.204636412196054,0.9030252429632908
"[128, 64, 32]",16,0.001,0.3,0.0001,tanh,0.05509699368849397,0.15330209210515022,132,108.66865964948093,10.424426106480919,7.711913972308284,0.854258246722029
"[128, 64, 32]",16,0.001,0.4,0.0,relu,0.058604286750778556,0.19731414027046412,52,94.12980857851288,9.702051771584857,7.062323078843829,0.8737571312446221
"[128, 64, 32]",16,0.001,0.4,0.0,tanh,0.05450641398783773,0.1483736539958045,190,95.38923114591448,9.766741070895373,6.978062622878621,0.872068047623981
"[128, 64, 32]",16,0.001,0.4,1e-05,relu,0.06355783506296575,0.19542521890252829,66,112.10074864019971,10.587764100139355,7.427036615850953,0.8496552759250504
"[128, 64, 32]",16,0.001,0.4,1e-05,tanh,0.0584610216319561,0.18150113988667727,141,108.12898583010816,10.398508827236151,7.256974938071281,0.8549820341404744
"[128, 64, 32]",16,0.001,0.4,0.0001,relu,0.05926705151796341,0.20031828270293772,77,97.42895060427894,9.870610447397818,6.7671136859545244,0.8693324632244301
"[128, 64, 32]",16,0.001,0.4,0.0001,tanh,0.06748661235906184,0.1791233877884224,119,161.65404092988436,12.714324241967576,9.351560930349574,0.78319652211057
"[128, 64, 32]",16,0.0005,0.2,0.0,relu,0.04480312578380108,0.16431366826873273,71,88.65836833977625,9.415857281191991,6.58578012359466,0.881095192613201
"[128, 64, 32]",16,0.0005,0.2,0.0,tanh,0.04736175143625587,0.12029384169727564,147,112.387606633519,10.601302119717134,7.831416825208671,0.8492705542672788
"[128, 64, 32]",16,0.0005,0.2,1e-05,relu,0.04383755521848798,0.12741364154499024,59,65.93480062744811,8.120024669140365,5.905514411216362,0.9115710686367737
"[128, 64, 32]",16,0.0005,0.2,1e-05,tanh,0.04848837782628834,0.15504115447402,134,136.07304918933752,11.665035327393463,8.774808977024078,0.8175046528897869
"[128, 64, 32]",16,0.0005,0.2,0.0001,relu,0.04416146129369736,0.15609680826310068,119,84.41603567493544,9.187819963132464,6.954258899981386,0.8867848275323823
"[128, 64, 32]",16,0.0005,0.2,0.0001,tanh,0.04479121160693467,0.12544263328891248,206,117.82093910457742,10.85453541633991,7.992497873785202,0.8419836014049872
"[128, 64, 32]",16,0.0005,0.3,0.0,relu,0.04856608551926911,0.15636479097884148,73,69.21311693986348,8.319442105085141,5.942134780612253,0.9071743311715991
"[128, 64, 32]",16,0.0005,0.3,0.0,tanh,0.06657612952403724,0.16554769105277956,203,148.97398535181912,12.205489967707939,9.410071122343217,0.8002024697091716
"[128, 64, 32]",16,0.0005,0.3,1e-05,relu,0.060141722206026316,0.16796066967071965,55,94.80432043148764,9.736751020308963,6.873567607972171,0.8728525048290906
"[128, 64, 32]",16,0.0005,0.3,1e-05,tanh,0.06243500765413046,0.15041604556608945,147,146.99675739001933,12.124221929262896,8.718719039309857,0.8028542431893307
"[128, 64, 32]",16,0.0005,0.3,0.0001,relu,0.05276942392811179,0.1696486994624138,55,112.23048597487684,10.593889086396782,7.8340184161797355,0.8494812777669573
"[128, 64, 32]",16,0.0005,0.3,0.0001,tanh,0.05305806244723499,0.13651154714170843,217,140.2480962066374,11.842638903835471,8.462952926372674,0.8119052586000078
"[128, 64, 32]",16,0.0005,0.4,0.0,relu,0.056864172918722034,0.23922315624076873,75,86.15369789024315,9.281901631144512,6.4331301189445895,0.8844543493735395
"[128, 64, 32]",16,0.0005,0.4,0.0,tanh,0.06460162997245789,0.17934711172711104,136,145.639321095763,12.068111745246767,8.79052635556385,0.8046747786236151
"[128, 64, 32]",16,0.0005,0.4,1e-05,relu,0.06022121524438262,0.22986828815191984,53,91.56360276155516,9.568887226922218,6.296048773101332,0.8771988166048899
"[128, 64, 32]",16,0.0005,0.4,1e-05,tanh,0.06373927043750882,0.1607389966957271,193,152.5235249011732,12.350041493904918,8.968935817586816,0.7954419792520242
"[128, 64, 32]",16,0.0005,0.4,0.0001,relu,0.06043435772880912,0.1919481869554147,89,88.2194318377211,9.392519994001669,6.154672205118538,0.8816838754550945
"[128, 64, 32]",16,0.0005,0.4,0.0001,tanh,0.06651886366307735,0.18162386259064078,230,106.25276481207568,10.307898176256675,7.2630918782034355,0.8574983414326324
"[128, 64, 32]",16,0.0001,0.2,0.0,relu,0.060765053844079375,0.20735565153881907,36,114.80476879668362,10.714698726361075,7.190649645831301,0.8460287598736322
"[128, 64, 32]",16,0.0001,0.2,0.0,tanh,0.073949686717242,0.18107151344884187,118,238.67711671320896,15.449178512568523,12.180395181777321,0.6798964708931133
"[128, 64, 32]",16,0.0001,0.2,1e-05,relu,0.05607025127392262,0.20657931570895016,52,118.80342104854964,10.899698209058343,7.964328482321183,0.8406659386902695
"[128, 64, 32]",16,0.0001,0.2,1e-05,tanh,0.06852031708694994,0.1528966522309929,99,212.6963227731513,14.584111998100923,11.043096288951055,0.7147407992633287
"[128, 64, 32]",16,0.0001,0.2,0.0001,relu,0.067577522713691,0.1781247000908479,103,119.83204992623165,10.946782628984264,7.596856354053887,0.8392863856840092
"[128, 64, 32]",16,0.0001,0.2,0.0001,tanh,0.06190322805196047,0.16181918629445136,193,200.47054499598894,14.158762127954157,10.884607121658334,0.7311374889269158
"[128, 64, 32]",16,0.0001,0.3,0.0,relu,0.07134032249450684,0.22633038857020438,68,124.19325855041035,11.144202912295269,7.475098613578608,0.8334373194182706
"[128, 64, 32]",16,0.0001,0.3,0.0,tanh,0.08281566388905048,0.21197736426256597,80,300.22879046203497,17.327111428684095,13.933150196988406,0.5973460016199754
"[128, 64, 32]",16,0.0001,0.3,1e-05,relu,0.07775693968869746,0.28878678660839796,31,116.40055207268587,10.78890875263508,7.25049469552663,0.8438885636731231
"[128, 64, 32]",16,0.0001,0.3,1e-05,tanh,0.08020717184990644,0.18863344320561737,168,190.35195110459864,13.79680945380484,10.150131947821334,0.7447081137896475
"[128, 64, 32]",16,0.0001,0.3,0.0001,relu,0.07415067660622299,0.25425340491347015,31,118.0779906179912,10.86636970740418,7.266530185313957,0.8416388549217921
"[128, 64, 32]",16,0.0001,0.3,0.0001,tanh,0.0864130484405905,0.2175289944279939,89,237.33685473777814,15.405740966853173,11.803650530777098,0.6816939728663698
"[128, 64, 32]",16,0.0001,0.4,0.0,relu,0.0787155176512897,0.33622119575738907,34,168.98394636808308,12.999382537954759,9.033029967448522,0.7733659667934196
"[128, 64, 32]",16,0.0001,0.4,0.0,tanh,0.09138091909699142,0.24746785941533744,98,206.0088045528169,14.353006812261217,10.636441631079064,0.7237098123500247
"[128, 64, 32]",16,0.0001,0.4,1e-05,relu,0.08158659003674984,0.2752856204751879,87,92.54334544686839,9.61994518939003,6.057669080413062,0.8758848276665944
"[128, 64, 32]",16,0.0001,0.4,1e-05,tanh,0.09545904351398349,0.22362504852935672,102,166.3388691806046,12.8972426968172,9.276854662251923,0.7769134310586653
"[128, 64, 32]",16,0.0001,0.4,0.0001,relu,0.07374916295520961,0.2828936099540442,54,108.03599298698721,10.394036414549797,6.67382601399422,0.8551067521598413
"[128, 64, 32]",16,0.0001,0.4,0.0001,tanh,0.09508087579160929,0.21031922288239002,98,222.35922784779746,14.911714450317156,11.038008590603395,0.70178132472964
"[128, 64, 32]",32,0.001,0.2,0.0,relu,0.03787695383653045,0.11010195664130151,110,78.3041629164162,8.848963945932665,6.482839769531484,0.8949818095740459
"[128, 64, 32]",32,0.001,0.2,0.0,tanh,0.03325520735234022,0.08747805864550173,213,81.06318367135388,9.003509519701408,6.487139166805457,0.8912815290750323
"[128, 64, 32]",32,0.001,0.2,1e-05,relu,0.027428068220615387,0.101823674980551,121,62.135558974940324,7.882611177455115,5.775998682334348,0.9166664488627672
"[128, 64, 32]",32,0.001,0.2,1e-05,tanh,0.038348482456058264,0.10669118305668235,165,109.70038966289616,10.473795380037561,7.650598958697596,0.8528745346053097
"[128, 64, 32]",32,0.001,0.2,0.0001,relu,0.03143461234867573,0.09273459389805794,133,80.8391699500947,8.99106055758133,6.815819959349646,0.8915819666860229
"[128, 64, 32]",32,0.001,0.2,0.0001,tanh,0.04171084985136986,0.10939418943598866,102,131.84111933247266,11.482208817665382,8.232346954158839,0.8231803360083447
"[128, 64, 32]",32,0.001,0.3,0.0,relu,0.03689113352447748,0.09535845217760652,95,90.03110379261078,9.488472152702498,6.960780905374821,0.8792541386025207
"[128, 64, 32]",32,0.001,0.3,0.0,tanh,0.054467616602778435,0.12269555684179068,238,148.83537569519487,12.19981047783919,8.6759295305703,0.8003883670455595
"[128, 64, 32]",32,0.001,0.3,1e-05,relu,0.03794487472623587,0.12471858155913651,165,89.83057004626647,9.477899031234005,6.882671207480813,0.8795230858765359
"[128, 64, 32]",32,0.001,0.3,1e-05,tanh,0.04430408403277397,0.11825500288978219,245,111.86732112517976,10.576734899068793,7.797542214360433,0.849968338913147
"[128, 64, 32]",32,0.001,0.3,0.0001,relu,0.04136789729818702,0.12096238601952791,54,63.608396511847864,7.975487227238713,5.751258723917905,0.914691142223163
"[128, 64, 32]",32,0.001,0.3,0.0001,tanh,0.049008727073669434,0.15182990534231067,150,149.72017617616586,12.236019621435963,8.941359285968975,0.799201710526432
"[128, 64, 32]",32,0.001,0.4,0.0,relu,0.04937302554026246,0.14153101854026318,97,62.68813412433789,7.917583856476538,5.82876769395393,0.91592535873291
"[128, 64, 32]",32,0.001,0.4,0.0,tanh,0.058447993360459805,0.13135370472446084,151,130.60052254567412,11.428058564151398,8.407297966694646,0.8248441712981353
"[128, 64, 32]",32,0.001,0.4,1e-05,relu,0.052650406025350094,0.1331362030468881,113,85.90878075490502,9.26869897854629,6.518284248366373,0.884782821748437
"[128, 64, 32]",32,0.001,0.4,1e-05,tanh,0.06511723902076483,0.1900587878189981,127,135.53500141201326,11.641950069125587,8.335279514040309,0.8182262595302616
"[128, 64, 32]",32,0.001,0.4,0.0001,relu,0.05248449416831136,0.15054881246760488,56,67.4386027232562,8.212100993245041,5.948796395209485,0.9095542336566322
"[128, 64, 32]",32,0.001,0.4,0.0001,tanh,0.0607841070741415,0.1674261607695371,102,124.89744556799195,11.175752572779695,8.057877058101868,0.8324928939426186
"[128, 64, 32]",32,0.0005,0.2,0.0,relu,0.04498671926558018,0.11563798948191106,60,93.8207664825975,9.686112041608723,7.130936879650202,0.8741716052709023
"[128, 64, 32]",32,0.0005,0.2,0.0,tanh,0.044145114719867706,0.11206771340221167,115,127.39529534729056,11.286952438425997,8.35776050743405,0.8291428847731468
"[128, 64, 32]",32,0.0005,0.2,1e-05,relu,0.03081514500081539,0.10209788661450148,130,69.01198736563123,8.30734538620077,6.14697812378645,0.9074440775444651
"[128, 64, 32]",32,0.0005,0.2,1e-05,tanh,0.040441909339278936,0.09367151907645166,222,119.11656749787007,10.914053669369144,7.9659312956066,0.8402459600809452
"[128, 64, 32]",32,0.0005,0.2,0.0001,relu,0.04031107388436794,0.11584579478949308,142,61.33831009532093,7.831877814121013,5.850660650112569,0.9177356849230022
"[128, 64, 32]",32,0.0005,0.2,0.0001,tanh,0.039473988115787506,0.10067314724437892,146,108.67418344925139,10.424691048143892,7.802294547903468,0.8542508384382985
"[128, 64, 32]",32,0.0005,0.3,0.0,relu,0.05594730190932751,0.14723863080143929,35,90.64055111856644,9.520533132055496,6.835797333101627,0.8784367739446529
"[128, 64, 32]",32,0.0005,0.3,0.0,tanh,0.04865025728940964,0.12937874486669898,167,127.61829860214553,11.296826926272065,8.841225894595691,0.8288438023564307
"[128, 64, 32]",32,0.0005,0.3,1e-05,relu,0.0536419777199626,0.13113458966836333,172,101.41771638554096,10.070636344617999,7.13037825246719,0.8639829013521163
"[128, 64, 32]",32,0.0005,0.3,1e-05,tanh,0.05965288449078798,0.1249491183552891,144,183.22074112835801,13.535905626457286,10.403733479180692,0.7542721872610887
"[128, 64, 32]",32,0.0005,0.3,0.0001,relu,0.04840851295739412,0.1229578114580363,65,75.7499347981242,8.703443847013904,6.271933319225263,0.8984074309577321
"[128, 64, 32]",32,0.0005,0.3,0.0001,tanh,0.07730200700461864,0.16148925153538585,36,199.3346433371998,14.118592115972463,11.157338422365934,0.7326609115939227
"[128, 64, 32]",32,0.0005,0.4,0.0,relu,0.06527162715792656,0.19833961827680469,96,117.37611768320146,10.83402592221384,7.614052959138679,0.8425801768486896
"[128, 64, 32]",32,0.0005,0.4,0.0,tanh,0.0580850588157773,0.14587875036522746,152,152.3511276193062,12.343059896934236,9.068546480885278,0.7956731911046475
"[128, 64, 32]",32,0.0005,0.4,1e-05,relu,0.06445221323519945,0.17209910973906517,77,100.21055143757228,10.010522036216306,6.972817471250404,0.865601899291174
"[128, 64, 32]",32,0.0005,0.4,1e-05,tanh,0.07786182314157486,0.15883395494893193,124,203.3629831678,14.260539371559549,10.748330366779388,0.7272582747011433
"[128, 64, 32]",32,0.0005,0.4,0.0001,relu,0.052078706212341785,0.16634945385158062,130,68.48879341775097,8.275795636538579,5.737716420275633,0.9081457628649102
"[128, 64, 32]",32,0.0005,0.4,0.0001,tanh,0.06502184551209211,0.1670476603321731,215,173.48592301129253,13.171405506296301,9.594814873687314,0.7673281084880517
"[128, 64, 32]",32,0.0001,0.2,0.0,relu,0.06353809917345643,0.14296015910804272,56,130.83076539374338,11.438127704906226,8.108468975334619,0.8245353794489898
"[128, 64, 32]",32,0.0001,0.2,0.0,tanh,0.06639319658279419,0.15503136906772852,127,190.67678522707666,13.808576509802764,10.264988442271914,0.7442724601735344
"[128, 64, 32]",32,0.0001,0.2,1e-05,relu,0.05822696350514889,0.16851342702284455,51,93.18886533869319,9.653438006155795,6.75228793756584,0.875019084027961
"[128, 64, 32]",32,0.0001,0.2,1e-05,tanh,0.07116917241364717,0.1531585450284183,82,282.5669882924813,16.8097289773655,13.44767149235519,0.6210332544354813
"[128, 64, 32]",32,0.0001,0.2,0.0001,relu,0.05337023735046387,0.17276619863696396,78,94.80976709851446,9.737030712620479,6.492648658199447,0.8728451999924931
"[128, 64, 32]",32,0.0001,0.2,0.0001,tanh,0.06008610315620899,0.10105148190632463,198,172.34640311950523,13.128076901035628,9.792421345103941,0.7688563837742279
"[128, 64, 32]",32,0.0001,0.3,0.0,relu,0.07076959311962128,0.18338577821850777,93,122.63572757002079,11.07410165972937,7.256664650755449,0.8355262132778151
"[128, 64, 32]",32,0.0001,0.3,0.0,tanh,0.08291373867541552,0.172963110730052,110,194.05558021843686,13.93038334786365,10.455392905722398,0.739740965006519
"[128, 64, 32]",32,0.0001,0.3,1e-05,relu,0.06810194626450539,0.17732397001236677,63,110.89097369931714,10.530478322437075,7.364155319352762,0.8512777742748477
"[128, 64, 32]",32,0.0001,0.3,1e-05,tanh,0.0813511274755001,0.219640395604074,88,205.08421450684403,14.320761659452476,10.928230261577577,0.7249498329299978
"[128, 64, 32]",32,0.0001,0.3,0.0001,relu,0.06571221025660634,0.19181728875264525,91,95.29570232552356,9.761951768244073,6.320196637542812,0.8721934844731127
"[128, 64, 32]",32,0.0001,0.3,0.0001,tanh,0.08074081689119339,0.1942795952782035,95,253.99933531190743,15.937356597375471,12.156686908562367,0.6593469673850583
"[128, 64, 32]",32,0.0001,0.4,0.0,relu,0.09339346550405025,0.23653824627399445,70,132.6221015961904,11.51616696632132,7.789970253742774,0.8221329160368428
"[128, 64, 32]",32,0.0001,0.4,0.0,tanh,0.08880146220326424,0.184874780010432,152,212.13568148690194,14.564878354689473,10.698607125318736,0.7154927073505505
"[128, 64, 32]",32,0.0001,0.4,1e-05,relu,0.09293160680681467,0.2681282702833414,85,151.44012400115773,12.306101088531562,8.859361153387695,0.7968949901493748
"[128, 64, 32]",32,0.0001,0.4,1e-05,tanh,0.09734651446342468,0.1875820136629045,154,224.68796996125388,14.989595390178279,11.345924571193532,0.698658115520636
"[128, 64, 32]",32,0.0001,0.4,0.0001,relu,0.07797946874052286,0.31364127714186907,36,141.32902189069657,11.888188335095325,7.704042913530021,0.8104555673563123
"[128, 64, 32]",32,0.0001,0.4,0.0001,tanh,0.10363246314227581,0.21963173244148493,82,247.29860058666668,15.725730526327439,12.100152371083025,0.668333705882222
"[64, 32]",8,0.001,0.2,0.0,relu,0.04943112493492663,0.1697017148077961,54,94.31628534084608,9.711657188186066,6.472878685020623,0.8735070365956615
"[64, 32]",8,0.001,0.2,0.0,tanh,0.04880252404836938,0.15813091586506556,213,127.86262653418211,11.307635762359084,8.539520568388838,0.8285161201957724
"[64, 32]",8,0.001,0.2,1e-05,relu,0.0498325209482573,0.17237599134918244,41,77.6995583312671,8.814735295586992,6.488132526476006,0.8957926793553036
"[64, 32]",8,0.001,0.2,1e-05,tanh,0.05513937381329015,0.15076212945675094,143,105.44037196124934,10.268416234320137,7.637464688052424,0.858587887938606
"[64, 32]",8,0.001,0.2,0.0001,relu,0.05418550132890232,0.20306916913342854,70,145.1630518806331,12.048363037385332,8.916632962788931,0.8053135305017487
"[64, 32]",8,0.001,0.2,0.0001,tanh,0.05587882164400071,0.1395979647539438,161,124.50999337683204,11.158404607148462,7.854104362439644,0.8330125282312274
"[64, 32]",8,0.001,0.3,0.0,relu,0.0663888318813406,0.21227130465327748,19,156.83253528834697,12.523279733693844,9.001385721602922,0.7896629190266992
"[64, 32]",8,0.001,0.3,0.0,tanh,0.057406135310884565,0.1607308244362237,180,90.48552401286358,9.512387923800395,6.794857044974508,0.8786446896607721
"[64, 32]",8,0.001,0.3,1e-05,relu,0.059824357798788697,0.18374048655350056,60,115.1018304153701,10.728552111788902,7.691740517441033,0.8456303535504236
"[64, 32]",8,0.001,0.3,1e-05,tanh,0.06826105230720714,0.16120230453828024,114,128.62185094357213,11.341157389948,7.802817585346177,0.827497880926853
"[64, 32]",8,0.001,0.3,0.0001,relu,0.06227455794578418,0.21391874906562625,58,126.46293626966049,11.245574074704257,8.428029595309425,0.8303933248457191
"[64, 32]",8,0.001,0.3,0.0001,tanh,0.07339399569900706,0.2035502710985759,39,164.12244400727099,12.811028218190412,9.594457074220768,0.779886005596835
"[64, 32]",8,0.001,0.4,0.0,relu,0.06670708657475188,0.2598399446892833,102,105.66506045823105,10.279351169126924,7.250063392445132,0.8582865453473093
"[64, 32]",8,0.001,0.4,0.0,tanh,0.07877992710564286,0.2190811795788625,100,120.82962706700025,10.992253047805997,8.122621890016804,0.837948477937704
"[64, 32]",8,0.001,0.4,1e-05,relu,0.06877314759185538,0.28333626427347697,21,120.27622533619692,10.967051806944148,7.525902869725989,0.8386906766431494
"[64, 32]",8,0.001,0.4,1e-05,tanh,0.07977140031289309,0.1982986605060952,89,131.5761990900215,11.470666898224422,7.899827643057134,0.8235356356939966
"[64, 32]",8,0.001,0.4,0.0001,relu,0.0671195749018807,0.2536594292651566,29,109.19269682260624,10.449530937922823,7.030600042720361,0.853555430503991
"[64, 32]",8,0.001,0.4,0.0001,tanh,0.08805967617081478,0.2217512552641214,23,146.67364590390196,12.110889558736053,8.599563779036497,0.8032875864793179
"[64, 32]",8,0.0005,0.2,0.0,relu,0.054896351241040975,0.23982634144051682,63,118.05860218047005,10.865477540378519,7.340349961980674,0.841664857864009
"[64, 32]",8,0.0005,0.2,0.0,tanh,0.06429909699363634,0.14363549188489005,169,121.07051224118533,11.003204635068155,7.473482874697647,0.8376254130564619
"[64, 32]",8,0.0005,0.2,1e-05,relu,0.06939341389806941,0.21652282851319465,21,137.48823000505627,11.725537514547309,7.779917180845106,0.8156066729758588
"[64, 32]",8,0.0005,0.2,1e-05,tanh,0.06439059501281008,0.19033678038607513,81,128.53708149665437,11.337419525476438,8.297548137943581,0.8276115700793469
"[64, 32]",8,0.0005,0.2,0.0001,relu,0.05752335285069421,0.16947865956241176,88,97.58415180202942,9.878469102144797,6.937684803279402,0.8691243140235109
