feature,abs_pearson_corr,pearson_corr,abs_spearman_corr,spearman_corr
Vibration_X_wavelet_scale_1_ratio,0.8123572883654049,0.8123572883654049,0.9124946729477892,0.9124946729477892
Vibration_X_wp_ada_std,0.8421261641406975,0.8421261641406975,0.9120500800497576,0.9120500800497576
Force_Z_wp_dad_entropy,0.6303753266099079,-0.6303753266099079,0.9116404249355955,-0.9116404249355955
Vibration_X_wp_ada_energy,0.855300461846001,0.855300461846001,0.9114415483197231,0.9114415483197231
Vibration_X_wp_aad_entropy,0.826281593845263,-0.826281593845263,0.9113428778751685,-0.9113428778751685
Vibration_X_wp_dda_entropy,0.8181579871604381,0.8181579871604381,0.9105627286793135,0.9105627286793135
Vibration_X_wavelet_scale_16_ratio,0.9064412573666126,-0.9064412573666126,0.9099699381486046,-0.9099699381486046
Force_Z_wp_add_entropy,0.6455117017597226,-0.6455117017597226,0.9087586336638986,-0.9087586336638986
Vibration_Y_wavelet_max,0.583739656664743,0.583739656664743,0.9064704007862923,0.9064704007862923
Vibration_Y_freq_std,0.8712912922026512,0.8712912922026512,0.9025535296760001,0.9025535296760001
Vibration_X_wp_ada_entropy,0.8389306776325701,0.8389306776325701,0.9024671450455535,0.9024671450455535
Vibration_X_wp_dad_entropy,0.8065839130116962,0.8065839130116962,0.8993392535600067,0.8993392535600067
Vibration_X_wp_dad_energy,0.8005308939911977,0.8005308939911977,0.8976929544695408,0.8976929544695408
Vibration_X_wp_dad_std,0.795490494417223,0.795490494417223,0.8976879633575594,0.8976879633575594
Vibration_X_wp_add_std,0.795908685412495,0.795908685412495,0.8975029082825584,0.8975029082825584
Vibration_X_wp_add_energy,0.8030975120314051,0.8030975120314051,0.8971535304438635,0.8971535304438635
Force_Z_wavelet_scale_1_ratio,0.7357917810291138,-0.7357917810291138,0.8881956362324017,-0.8881956362324017
Force_X_wavelet_entropy,0.7405188025209332,-0.7405188025209332,0.8881180820308452,-0.8881180820308452
Force_X_wp_dad_energy,0.8233232077401105,-0.8233232077401105,0.8868188571889289,-0.8868188571889289
Vibration_X_wp_ddd_entropy,0.8098092058061588,0.8098092058061588,0.886718651017611,0.886718651017611
Force_X_wp_dad_entropy,0.8557840157773166,-0.8557840157773166,0.8848250999182227,-0.8848250999182227
Vibration_Y_wavelet_std,0.552262544011527,0.552262544011527,0.8829361559991247,0.8829361559991247
Vibration_X_wp_ddd_std,0.7969937893326924,0.7969937893326924,0.8808237638359383,0.8808237638359383
Vibration_X_wp_ddd_energy,0.7835198965815593,0.7835198965815593,0.8805688331931983,0.8805688331931983
Vibration_X_wavelet_scale_8_ratio,0.7622729624489917,0.7622729624489917,0.8730410845302404,0.8730410845302404
Force_Z_wavelet_scale_32_ratio,0.7232908449457907,0.7232908449457907,0.8720486211093322,0.8720486211093322
Force_Z_kurtosis,0.48947001256616257,0.48947001256616257,0.8714504555349512,0.8714504555349512
Force_Z_wp_dad_energy,0.5920244613410774,-0.5920244613410774,0.8672314301839417,-0.8672314301839417
Force_Y_wavelet_mean,0.8669216356801773,-0.8669216356801773,0.860917673527526,-0.860917673527526
