n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap,mean_train_score,mean_test_score,std_test_score,rank_test_score
100,None,10,1,log2,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
100,60,10,1,0.5,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
100,45,10,1,sqrt,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
100,None,10,1,0.5,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
100,30,10,1,sqrt,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
100,30,10,1,log2,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
100,45,10,1,log2,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
100,60,10,1,sqrt,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
100,None,10,1,sqrt,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
100,30,10,1,0.5,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
100,45,10,1,0.5,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
100,60,10,1,log2,False,0.9981001355513504,-2.630536540038186,3.4927465267126623,4127
500,30,5,1,0.7,True,0.9955590619877304,-2.6327469360099536,3.403636352741918,4139
500,60,5,1,0.7,True,0.9955590619877304,-2.6327469360099536,3.403636352741918,4139
500,45,5,1,0.7,True,0.9955590619877304,-2.6327469360099536,3.403636352741918,4139
500,None,5,1,0.7,True,0.9955590619877304,-2.6327469360099536,3.403636352741918,4139
50,15,8,1,sqrt,False,0.9989009964231604,-2.6330762828058534,3.48542546515623,4143
50,15,8,1,0.5,False,0.9989009964231604,-2.6330762828058534,3.48542546515623,4143
50,15,8,1,log2,False,0.9989009964231604,-2.6330762828058534,3.48542546515623,4143
100,60,2,1,log2,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
100,45,2,1,0.5,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
100,60,2,1,0.5,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
100,45,2,1,sqrt,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
100,30,2,1,sqrt,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
100,None,2,1,0.5,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
100,45,2,1,log2,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
100,None,2,1,sqrt,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
100,30,2,1,0.5,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
100,None,2,1,log2,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
100,60,2,1,sqrt,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
100,30,2,1,log2,False,0.9999907718172756,-2.636501642315968,3.5246576367253857,4146
500,15,5,1,0.7,True,0.9955413974749187,-2.638154732204412,3.398758697003296,4158
50,None,2,2,0.7,True,0.9923863006277991,-2.638755795647188,3.4277453999209495,4159
50,45,2,2,0.7,True,0.9923863006277991,-2.638755795647188,3.4277453999209495,4159
50,60,2,2,0.7,True,0.9923863006277991,-2.638755795647188,3.4277453999209495,4159
50,30,2,2,0.7,True,0.9923863006277991,-2.638755795647188,3.4277453999209495,4159
50,15,8,2,log2,False,0.9972420592913851,-2.6403512344309776,4.005451232319299,4163
50,15,8,2,sqrt,False,0.9972420592913851,-2.6403512344309776,4.005451232319299,4163
50,15,8,2,0.5,False,0.9972420592913851,-2.6403512344309776,4.005451232319299,4163
200,45,8,1,log2,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
200,30,8,1,0.5,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
200,60,8,1,sqrt,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
200,30,8,1,log2,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
200,45,8,1,0.5,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
200,45,8,1,sqrt,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
200,None,8,1,0.5,False,0.9988733121730217,-2.64053235860399,3.508166228922563,4166
