feature,abs_pearson_corr,pearson_corr,abs_spearman_corr,spearman_corr
Force_X_wavelet_max,0.6735150958533362,0.6735150958533362,0.5780343134259367,0.5780343134259367
Force_Z_wavelet_scale_4_ratio,0.6161169088821912,0.6161169088821912,0.6687750018343176,0.6687750018343176
Vibration_Z_wavelet_mean,0.4022586121092713,0.4022586121092713,0.6664006908887864,0.6664006908887864
Vibration_Y_peak,0.5509606683187469,-0.5509606683187469,0.6655021161495752,-0.6655021161495752
Vibration_Y_crest,0.5509606683187468,-0.5509606683187468,0.6655021161495752,-0.6655021161495752
Force_Y_wp_dad_std,0.5559591918723451,0.5559591918723451,0.6637990482143608,0.6637990482143608
Force_Y_wp_dad_energy,0.5338364997511256,0.5338364997511256,0.6634615066777084,0.6634615066777084
Force_X_freq_kurtosis,0.6516646853058172,0.6516646853058172,0.6631412454245024,0.6631412454245024
Force_Y_wp_dad_entropy,0.5352467885471168,0.5352467885471168,0.6608759922678328,0.6608759922678328
Vibration_Y_impulse_factor,0.5505090006660235,-0.5505090006660235,0.6602976787818274,-0.6602976787818274
Vibration_Y_clearance_factor,0.5479312936286926,-0.5479312936286926,0.6588396068652528,-0.6588396068652528
Vibration_X_wavelet_mean,0.5349538935705107,-0.5349538935705107,0.6587247889819091,-0.6587247889819091
Force_X_peak_freq,0.6575466829878561,0.6575466829878561,0.47471293950858356,0.47471293950858356
Force_Y_freq_std,0.6462540770777361,0.6462540770777361,0.5731355450720403,0.5731355450720403
Vibration_Y_wp_aaa_energy,0.6457184076302971,0.6457184076302971,0.5602575098352081,0.5602575098352081
Vibration_Z_wp_dda_entropy,0.5265445208968615,0.5265445208968615,0.6428123359718942,0.6428123359718942
Vibration_Y_freq_band_2_ratio,0.5271197778453875,0.5271197778453875,0.6426138047154104,0.6426138047154104
Vibration_Y_freq_band_1_ratio,0.5270452935196329,-0.5270452935196329,0.6426015165138486,-0.6426015165138486
Vibration_Y_wp_aaa_std,0.6411199850552642,0.6411199850552642,0.5596834204184898,0.5596834204184898
